date,13,37,48,49,51,67,69,76,81,88,96,100,107,109,112,115,122,126,129,130,138,150,163,165,170,173,177,181,183,184,186,188,189,190,193,196,197,198,204,208,209,212,213,216,223,230,232,233,234,238,241,244,245,247,254,260,261,264,265,276,278,280,284,286,289,294,296,298,300,301,302,303,304,307,309,310,312,314,315,316,317,321,324,326
2012-09-09,2.7467341,0.0314317,1.3025749,3.7661405,1.9255456,0.05521785,14.922977,17.244959,3.5396059,0.0,0.0,0.3001586,110.152534,15.914067,5.5784187,1.8689119,8.551687,10.165748,2.7212489,13.252284,122.89511,0.83251524,65.41191,5.2386165,16.79189,33.13071,0.74756473,2.3333082,2.081288,15.17783,101.65748,6.2863398,104.48916,7.8154497,0.8240202,5.380201,0.6031488,51.819828,0.19453673,1.1666541,1.0165749,1.1553273,0.19991693,0.24748923,4.21921,2.6929321,0.12176245,0.43324775,0.9571094,0.1410179,9.684361,12.997433,48.988144,0.0,9.202975,6.399607,0.94295096,65.41191,1.8915654,12.176244,5.4368343,2.4579024,9.684361,1.9878426,5.83327,0.039643586,8.523371,0.017556444,4.1342597,6.4845576,2.9732687,11.978025,3.879408,49.55448,11.524957,8.35347,6.3146567,2.8600016,41.342594,2.7722192,28.883183,4.445745,27.410707,11.638224
2012-09-10,2.6334667,0.022653477,1.418674,3.6245563,1.9538624,0.053235672,14.922977,17.188326,3.4546552,0.0,0.0,0.2944952,110.152534,15.376047,5.5501018,1.8575851,8.523371,10.080797,2.6447935,14.158423,124.02779,0.80136675,65.41191,5.181983,16.735256,33.13071,0.7957034,2.3134863,1.9255456,15.347731,103.35649,6.258023,104.48916,7.872083,0.9146341,5.097032,0.61730725,52.386166,0.1894397,1.1496639,0.9089707,1.0533867,0.19765158,0.25286946,3.7378237,2.658952,0.12459412,0.47289136,0.9627728,0.1500793,9.797628,12.969115,48.704975,0.0,9.146341,6.399607,0.9202975,65.128746,1.7952881,11.836442,5.408518,2.440912,9.174658,1.9368724,5.663369,0.037661407,8.410103,0.016990108,3.1714869,6.456241,2.916635,11.8647585,3.8227742,48.704975,11.553273,8.35347,6.116439,2.828853,40.776257,2.8600016,28.600014,4.21921,27.354073,11.58159
2012-09-11,2.568338,0.013308918,1.3054066,3.313071,1.8689119,0.04615646,14.8097105,16.990108,3.4829721,0.0,0.0,0.29166353,109.5862,15.064562,5.4934683,1.8462583,8.1552515,9.882579,2.0614665,13.025749,123.46145,0.80419844,65.69508,5.153666,16.480404,32.84754,0.66261417,2.126595,1.8972287,15.26278,103.639656,6.2013893,104.20599,7.7871327,0.98542625,4.983765,0.628634,51.819828,0.17358227,1.1156838,0.88914895,1.0052481,0.19142188,0.23219813,3.1148531,2.6957636,0.12487729,0.4389111,0.8721588,0.1517783,9.656045,12.459413,47.85547,0.0,8.97644,6.456241,0.9089707,63.712902,1.7641395,10.930303,5.720003,2.290833,8.834856,1.877407,5.720003,0.03482972,8.1552515,0.015857434,3.2564373,6.796043,2.8883183,11.751492,3.7944574,48.138638,11.553273,8.381786,5.6067357,2.8005362,40.49309,2.6702788,28.600014,3.9360416,27.269123,11.468323
2012-09-12,2.5598428,0.008495054,1.2600996,3.1714869,1.840595,0.04417428,15.036245,16.452087,3.4546552,0.0,0.0,0.3001586,108.73669,14.951295,5.408518,1.840595,8.721588,9.656045,1.6565355,12.176244,122.89511,0.83534694,65.41191,5.153666,16.395454,32.84754,0.6937627,2.092615,2.0331497,15.26278,103.639656,6.2013893,102.79015,7.843766,1.0307332,5.0403986,0.66827756,51.53666,0.17924564,0.951446,0.89764404,0.9571094,0.1894397,0.2254021,3.3697047,2.763724,0.12600996,0.42475268,0.79004,0.15517631,9.231292,10.024163,48.138638,0.0,9.571094,6.3429737,0.9259609,63.14657,1.6848524,11.8647585,5.889904,2.576833,8.636638,1.8519218,6.456241,0.035962395,8.070301,0.016706938,3.4829721,6.994261,2.8883183,11.66654,3.7944574,47.5723,11.524957,8.35347,5.4651513,2.7977045,39.360416,2.395605,28.316847,3.8510911,27.240807,11.496639
2012-09-13,2.4324172,0.007645549,1.4016839,3.2281206,2.0671299,0.04417428,15.036245,15.970701,3.4546552,0.0,0.0,0.30299026,107.887184,14.866344,5.380201,1.8264365,8.749906,9.542777,1.6763573,12.516046,121.47927,0.84950536,65.128746,5.125349,16.225554,32.84754,0.6399607,2.1464171,2.1492486,15.517632,103.92283,6.2297063,101.374306,7.9570336,1.194971,5.125349,0.7220796,51.53666,0.20699614,0.93445593,0.9316243,0.92312914,0.20020011,0.20982783,3.68119,2.8033679,0.12912482,0.39643586,0.8155252,0.16140601,8.495054,9.939213,48.988144,0.0,9.995847,6.3429737,0.9712678,63.429737,1.6480404,13.054066,5.9748545,2.9732687,8.749906,1.8802387,6.796043,0.034546554,8.211885,0.01840595,3.879408,6.9376273,2.944952,11.66654,4.0209923,47.005966,11.496639,7.872083,5.521785,2.792041,38.22774,2.4748924,28.316847,3.8227742,27.070906,11.468323
2012-09-14,2.3757834,0.0045306953,1.4696443,3.1148531,2.3502982,0.04077626,15.036245,15.517632,3.4546552,0.0,0.0,0.3001586,108.17035,14.72476,5.351884,1.8122782,8.664955,9.34456,1.4073473,11.185154,121.47927,0.8268519,65.128746,5.0403986,16.367138,33.13071,0.57483196,2.3106546,2.200219,15.71585,103.639656,6.2013893,101.09114,8.126935,1.2997433,5.2102995,0.76738656,51.53666,0.24041001,0.9061391,0.8721588,0.9089707,0.19906743,0.25711697,3.7378237,2.8600016,0.13988522,0.39360416,0.781545,0.15545948,8.495054,9.854262,50.12082,0.0,9.995847,6.3429737,0.951446,64.27924,1.6168919,13.818621,5.9748545,2.9732687,8.240202,1.9680208,6.456241,0.033980217,8.013667,0.018122781,4.7005963,6.880994,3.0015857,11.553273,4.0209923,46.722797,10.760402,6.994261,6.0031714,2.7977045,37.944572,2.7269123,28.316847,3.9643586,27.01427,11.496639
2012-09-15,2.344635,0.0059465375,1.5121197,2.9732687,2.5201993,0.04559012,15.036245,15.007929,3.3697047,0.0,0.0,0.2783546,107.60401,14.469909,5.2952504,1.7924564,8.664955,9.174658,1.3705354,10.165748,122.32877,0.8240202,64.84558,4.983765,16.395454,33.41388,0.42475268,2.3134863,2.2228725,15.914067,103.639656,6.144756,101.374306,8.325152,1.2714264,5.2386165,0.7872083,52.102997,0.17839614,0.9089707,0.8183569,0.89764404,0.20416446,0.27722192,3.6245563,2.811863,0.1418674,0.4077626,0.7787133,0.15206146,8.778222,8.721588,50.403988,0.0,9.797628,6.37129,0.9457827,63.712902,1.5602582,14.243374,6.1730723,2.8316846,7.730499,2.027486,6.3429737,0.03256437,7.135845,0.018122781,4.8138638,6.82436,3.0015857,11.468323,3.8227742,46.15646,10.363966,6.144756,6.6827755,2.8033679,37.661404,2.8061993,28.203579,4.1059427,26.985954,11.496639
2012-09-16,2.2795062,0.010760401,1.3903571,2.916635,2.3786151,0.0583327,15.007929,14.583176,3.313071,0.0,0.0,0.27523977,107.32085,14.328324,5.2669334,1.7811297,8.721588,9.061391,1.3167334,10.080797,122.04561,0.83534694,65.128746,4.983765,16.282187,33.13071,0.3652873,2.3333082,2.290833,15.772483,102.79015,6.088122,100.5248,8.070301,1.013743,5.2386165,0.80986184,52.102997,0.18490902,0.92879254,0.7730499,0.9089707,0.20869516,0.2254021,3.9360416,2.7750509,0.14894661,0.44457448,0.74756473,0.1472476,8.126935,8.381786,50.97032,0.0,9.684361,6.37129,0.9684362,63.429737,1.5036244,14.668126,6.3146567,2.8600016,7.305746,2.1464171,6.5411916,0.03313071,6.3429737,0.016706938,4.643963,6.7677264,2.944952,11.411689,3.9643586,45.87329,10.363966,5.635052,7.305746,2.7807143,37.09507,2.9732687,28.203579,3.9926753,26.985954,11.496639
2012-09-17,2.1775656,0.012459412,1.0052481,3.0015857,2.3502982,0.048421808,15.036245,14.300007,3.3413877,0.0,0.0,0.2973269,108.45352,14.384958,5.2102995,1.7613078,8.749906,8.9198065,1.5064563,9.401193,121.47927,0.84667367,65.128746,4.983765,16.08397,32.564373,0.31148532,2.3587933,2.245526,15.432681,101.374306,6.0314884,98.82579,8.013667,1.0279015,5.2952504,0.84384197,50.97032,0.26108134,0.98542625,0.6994261,0.89481235,0.22370309,0.23729518,3.8227742,2.828853,0.14781393,0.4077626,0.77021825,0.14922978,7.7021823,8.296836,52.102997,0.0,10.307332,6.626142,1.0165749,63.99607,1.5460998,15.432681,6.1730723,2.9732687,7.135845,2.2030506,6.456241,0.034263384,6.059805,0.016140603,5.0403986,7.0792117,2.944952,11.553273,4.2758436,45.87329,10.279016,4.3324776,7.9853506,2.7523973,37.37824,3.0865362,28.175262,4.049309,26.957638,11.694858
2012-09-18,2.1577437,0.01840595,0.6767726,3.1998036,2.2936645,0.043041606,15.007929,14.215056,3.313071,0.0,0.0,0.3482972,109.86936,14.158423,5.2102995,1.7471495,8.834856,8.80654,1.6197237,8.211885,124.31095,0.83534694,63.99607,4.955448,15.942385,32.564373,0.35962394,2.3644567,2.2851694,15.347731,100.5248,6.0031714,98.82579,7.928717,0.94861436,5.2952504,0.8749905,50.403988,0.28175262,0.9939213,0.6739409,0.7957034,0.24097636,0.39360416,3.7661405,2.7778826,0.14158423,0.3907725,0.79004,0.14441592,7.532281,8.183569,52.386166,0.0,10.250698,6.654459,1.0109115,63.99607,1.5291097,15.71585,6.1730723,3.0015857,7.022578,2.2030506,6.2863398,0.030865364,5.0403986,0.016706938,5.0687156,7.390697,2.916635,11.496639,4.1342597,45.590122,9.825946,4.0209923,7.8154497,2.712754,36.528732,3.1431699,28.061995,3.9643586,26.929321,11.553273
2012-09-19,2.109605,0.02378615,0.5351884,3.0582194,2.4069319,0.04643963,15.036245,14.243374,3.284754,0.0,0.0,0.33413878,109.5862,14.130106,5.153666,1.7301593,8.80654,8.580005,1.5460998,7.5039644,124.02779,0.80986184,63.429737,4.898814,15.772483,32.281204,0.40493092,2.3304765,2.3021598,15.26278,100.5248,5.9465375,99.10896,8.070301,1.2261194,5.2952504,0.9712678,49.83765,0.2944952,0.89764404,0.736238,0.7249113,0.23446348,0.5012082,3.313071,2.792041,0.14300008,0.368119,0.80703014,0.1418674,7.4190135,8.126935,51.53666,0.0,9.910896,6.82436,0.9939213,64.27924,1.4696443,15.517632,6.654459,3.0015857,6.7677264,2.2143772,6.654459,0.02916635,4.417428,0.016423771,5.323567,7.2491126,2.944952,11.355055,4.417428,45.023785,9.372876,3.9926753,8.013667,2.6901004,35.962395,3.1714869,28.033678,3.8227742,26.787737,11.524957
2012-09-20,2.290833,0.023502981,0.4077626,2.9732687,2.3219814,0.028033677,15.036245,14.215056,3.2281206,0.0,0.0,0.33413878,109.303024,13.875255,5.125349,1.7131692,8.80654,8.495054,1.4554859,7.5039644,122.04561,0.8240202,62.8634,4.8421807,15.602582,32.281204,0.39926755,2.3389714,2.3219814,15.432681,100.24164,5.889904,98.82579,8.240202,1.3252283,5.380201,1.0222381,49.55448,0.35396057,0.75889146,0.72774297,0.7220796,0.22851694,0.5153666,2.944952,2.916635,0.14215057,0.3879408,0.8664955,0.14215057,7.2207956,8.070301,51.53666,0.0,9.797628,6.654459,1.0165749,63.99607,1.4356642,16.367138,6.5411916,3.1714869,6.5411916,2.2653477,6.7394094,0.028316846,4.4740615,0.016423771,5.0120816,7.164162,2.916635,11.185154,3.5679226,44.740616,9.004757,3.9926753,8.325152,2.6872687,35.396057,2.8600016,27.977043,3.7661405,26.75942,11.468323
2012-09-21,2.828853,0.02038813,0.31148532,2.9732687,2.0388129,0.0,15.036245,14.016839,3.2564373,0.0,0.0,0.32847542,109.303024,13.73367,5.125349,1.7018424,8.834856,8.43842,1.4866344,7.532281,120.62976,0.8268519,62.297062,4.785547,15.517632,32.281204,0.37378237,2.341803,2.316318,15.5742655,100.807976,5.8049536,98.542625,8.268519,1.3025749,5.4651513,0.95427775,49.271313,0.3454655,0.6994261,0.76738656,0.71358454,0.2254021,0.5889904,2.4833872,3.0582194,0.14526543,0.3652873,0.84101033,0.14356641,7.4473305,8.041985,52.102997,0.0,9.797628,6.597825,1.0024164,63.99607,1.3450502,15.744166,6.116439,3.1148531,6.37129,2.2653477,6.2863398,0.030865364,4.417428,0.015574265,4.615646,7.107528,2.944952,11.156837,3.879408,44.17428,8.9198065,3.9926753,7.9570336,2.658952,34.82972,2.7467341,27.863777,3.7095068,26.731102,11.496639
2012-09-22,2.8203578,0.02208714,0.2944952,2.8600016,1.8972287,0.0,15.036245,14.073473,3.2281206,0.0,0.0,0.32847542,109.5862,13.64872,5.0687156,1.6876839,8.89149,8.35347,1.4866344,7.730499,120.62976,0.8268519,62.013893,4.7289133,15.489315,32.281204,0.40493092,2.344635,2.3531299,15.5742655,100.807976,5.691686,98.542625,8.381786,1.2714264,5.5501018,0.92879254,49.271313,0.3454655,0.65128744,0.77021825,0.65411913,0.235313,0.5946538,1.9906744,3.0582194,0.14781393,0.36245564,0.8608321,0.13875255,7.588915,8.041985,79.004,0.0,9.769312,6.626142,0.996753,62.8634,1.2997433,15.092879,6.088122,2.8600016,6.399607,2.3559616,6.116439,0.032281205,4.360794,0.015857434,4.615646,7.022578,3.0015857,11.156837,3.5396059,43.891113,8.466737,3.9643586,7.872083,2.7269123,34.54655,2.7410707,27.863777,3.6245563,26.674469,11.496639
2012-09-23,2.8883183,0.025485162,0.27637243,2.8600016,1.6706939,0.0,15.036245,14.583176,3.1998036,0.0,0.0,0.33413878,110.4357,13.478819,5.0687156,1.6763573,8.89149,8.296836,1.8519218,8.1552515,120.91293,0.83817863,62.013893,4.7289133,15.404365,31.998035,0.3482972,2.3587933,2.4097636,15.517632,101.09114,5.5501018,99.39213,8.466737,1.4130107,5.5784187,1.013743,49.271313,0.4360794,0.5691686,0.781545,0.67110926,0.2667447,0.637129,1.840595,3.1998036,0.19906743,0.37661406,0.84101033,0.13846937,7.6738653,8.070301,63.99607,0.0,9.854262,6.7110925,0.98542625,61.447556,1.3025749,15.234463,6.258023,3.0865362,6.3429737,2.395605,6.654459,0.03313071,4.360794,0.016140603,4.643963,6.9659443,3.1148531,11.071887,3.5396059,43.607944,8.466737,3.9926753,7.9853506,2.7439024,34.263382,2.7892094,27.722193,3.5962396,26.674469,11.468323
2012-09-24,3.0582194,0.028600015,0.24267536,2.9732687,1.472476,0.0,15.036245,14.668126,3.2564373,0.0,0.0,0.35112888,109.86936,13.393868,5.0403986,1.6650305,8.721588,8.296836,1.9227139,8.608321,122.32877,0.85233706,62.013893,4.7005963,15.26278,31.998035,0.31148532,2.4465756,2.523031,15.687532,99.10896,5.521785,99.10896,8.608321,1.5064563,5.7483196,1.1609907,49.55448,0.33980215,0.5493468,0.84384197,0.6880993,0.28316846,0.64845574,1.7811297,3.1998036,0.37944573,0.38227743,0.8268519,0.14016838,7.872083,8.070301,61.730724,0.0,10.109114,6.796043,0.98542625,61.447556,1.2884165,16.08397,6.427924,3.2281206,6.3429737,2.3814466,6.796043,0.035962395,4.389111,0.015857434,4.8138638,6.597825,3.1148531,11.156837,3.652873,43.607944,8.268519,3.9926753,8.098618,2.7467341,33.980217,2.916635,27.693876,3.5679226,26.646152,11.638224
2012-09-25,3.0865362,0.03369705,0.1741486,2.916635,1.5291097,0.0,15.036245,14.469909,3.1998036,0.0,0.0,0.3907725,113.55055,13.422185,5.0403986,1.6480404,8.495054,8.211885,1.8689119,8.721588,121.47927,0.85233706,62.297062,4.67228,15.092879,31.998035,0.2944952,2.4918826,2.684437,15.970701,99.958466,5.521785,99.10896,8.834856,1.5460998,5.83327,1.0817035,49.83765,0.32281202,0.5550102,0.781545,0.75889146,0.3001586,0.65695083,1.7641395,3.2281206,0.38227743,0.39643586,0.8580004,0.14356641,8.749906,8.098618,61.730724,0.0,10.080797,6.796043,0.99108964,61.164387,1.3082383,16.650305,6.5128746,3.2564373,6.3429737,2.3502982,6.82436,0.03652873,4.389111,0.016140603,5.2669334,5.7483196,3.1998036,11.241788,3.9077249,43.607944,7.6455483,3.9926753,8.183569,2.6929321,35.11289,3.0299025,27.83546,3.511289,26.589518,12.714264
2012-09-26,3.0015857,0.04275844,0.17669712,3.0299025,1.6140603,0.0,15.036245,14.243374,3.1998036,0.0,0.0,0.4077626,112.984215,13.365551,5.0403986,1.6367137,8.580005,8.098618,2.4380803,8.636638,125.16046,0.8580004,62.297062,4.643963,15.149512,32.281204,0.29166353,2.6419618,2.8146946,16.112286,100.5248,5.521785,99.6753,8.778222,1.4469908,6.0031714,1.0250698,50.97032,0.33413878,0.5550102,0.7985351,0.781545,0.30582196,0.7220796,0.9033074,3.4546552,0.38227743,0.40493092,0.6852677,0.14441592,9.089707,8.041985,62.297062,0.0,10.250698,6.796043,1.0222381,61.447556,1.3054066,17.754663,6.852677,3.284754,6.2863398,2.3502982,7.135845,0.037661407,4.4740615,0.015291098,5.6067357,5.2669334,3.1998036,11.496639,3.9643586,44.740616,6.796043,3.9926753,8.495054,2.7184172,35.679226,3.1998036,27.83546,3.511289,26.476252,12.799214
2012-09-27,2.916635,0.053235672,0.17131692,3.1998036,1.7839613,0.0,15.036245,13.988522,3.2564373,0.0,0.0,0.42758438,113.833725,13.450501,4.983765,1.6197237,8.636638,8.070301,3.1148531,9.118025,123.74462,0.8636638,63.14657,4.587329,15.121196,32.281204,0.26278034,2.7778826,2.8005362,16.140602,100.5248,5.521785,99.10896,8.863173,1.480971,5.889904,0.93445593,51.25349,0.32281202,0.62297064,0.7758816,0.7730499,0.31998035,0.7758816,0.80419844,3.3697047,0.38227743,0.4417428,0.951446,0.14158423,10.3922825,7.9853506,63.429737,0.0,10.562183,6.7677264,1.0222381,62.013893,1.3592086,17.981197,6.852677,3.511289,6.399607,2.440912,7.2491126,0.04275844,4.5023785,0.015291098,5.380201,5.2102995,3.1714869,11.326738,3.9643586,44.740616,6.2297063,4.049309,8.410103,2.7269123,35.396057,3.284754,27.75051,3.4829721,26.447935,12.65763
2012-09-28,2.9732687,0.05691686,0.16027334,3.4829721,1.8972287,0.0,15.149512,13.73367,3.2564373,0.0,0.0,0.41059425,112.70105,13.365551,4.983765,1.6027335,8.749906,7.9853506,3.511289,9.514461,124.87729,0.8608321,63.429737,4.587329,15.149512,32.564373,0.23757835,2.7750509,2.758061,16.310503,100.807976,5.521785,99.10896,9.004757,1.8377633,5.918221,0.951446,52.386166,0.30865362,0.682436,0.70508945,0.682436,0.45023784,0.84101033,0.88631725,3.5962396,0.39360416,0.44457448,0.93445593,0.13535453,10.3922825,7.928717,60.881218,0.0,10.732084,6.82436,1.0222381,62.297062,1.3705354,17.41486,6.852677,3.4829721,6.5128746,2.4805558,7.0792117,0.04615646,4.5590124,0.015291098,5.0687156,5.181983,3.1714869,11.04357,3.9643586,44.457447,5.9748545,3.9360416,8.608321,2.7269123,34.263382,3.313071,27.722193,3.511289,26.3913,12.091293
